ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
465188,Female,Yes,50,Yes,Artist,1.0,Average,4.0,Cat_6,B
458988,Female,No,29,No,Marketing,2.0,Low,3.0,Cat_6,D
467957,Male,Yes,47,Yes,Artist,1.0,Low,1.0,Cat_6,B
463988,Female,Yes,35,Yes,Entertainment,9.0,Low,2.0,Cat_7,A
462918,Male,Yes,38,Yes,Doctor,11.0,Average,3.0,Cat_6,A
465518,Female,Yes,43,Yes,Artist,1.0,High,3.0,Cat_4,B
462345,Male,Yes,46,Yes,Doctor,1.0,Average,6.0,Cat_4,B
462846,Female,No,20,No,Marketing,7.0,Low,2.0,Cat_6,D
461879,Male,Yes,37,Yes,Executive,0.0,Average,3.0,Cat_4,B
467295,Male,No,29,Yes,Healthcare,0.0,Low,3.0,Cat_6,C
465995,Male,No,27,No,Entertainment,0.0,Low,3.0,Cat_2,D
465334,Female,Yes,41,No,Marketing,5.0,Average,3.0,Cat_6,A
466302,Female,Yes,47,No,Homemaker,3.0,High,3.0,Cat_6,B
460046,Female,Yes,51,Yes,Artist,3.0,Low,2.0,Cat_6,B
460862,Male,Yes,52,No,Entertainment,1.0,Average,4.0,Cat_1,B
467619,Male,Yes,65,Yes,Lawyer,1.0,High,2.0,Cat_6,B
464740,Female,Yes,59,No,Artist,1.0,Low,3.0,Cat_4,C
466678,Male,No,28,Yes,Healthcare,1.0,Low,4.0,Cat_4,D
465373,Male,Yes,49,Yes,Artist,4.0,Average,4.0,Cat_6,C
459393,Female,No,40,No,Healthcare,8.0,Low,3.0,Cat_3,D
460648,Female,,29,No,Homemaker,8.0,Low,1.0,Cat_5,D
467045,Male,Yes,51,Yes,Entertainment,0.0,Low,2.0,Cat_6,A
462443,Male,No,20,No,Healthcare,1.0,Low,2.0,Cat_4,D
467675,Female,No,39,No,,,Low,1.0,Cat_6,A
467034,Male,Yes,89,No,Executive,0.0,High,2.0,Cat_6,A
463055,Female,No,27,Yes,Doctor,1.0,Low,4.0,Cat_4,B
462326,Female,Yes,42,Yes,Artist,4.0,Average,2.0,Cat_6,C
461167,Male,Yes,29,Yes,Marketing,1.0,High,2.0,Cat_3,A
461207,Female,No,60,Yes,Artist,6.0,Low,1.0,Cat_6,B
462234,Male,Yes,27,No,,1.0,Average,6.0,Cat_4,D
467949,Male,No,22,No,Healthcare,1.0,Low,4.0,Cat_4,D
463027,Male,Yes,69,Yes,Executive,1.0,Average,4.0,Cat_6,B
461522,Male,Yes,83,No,Executive,1.0,High,2.0,Cat_6,D
467899,Male,Yes,66,Yes,Artist,1.0,Average,2.0,Cat_6,B
463435,Female,No,33,Yes,Healthcare,0.0,Low,3.0,Cat_6,D
461049,Female,Yes,57,Yes,Doctor,0.0,Low,7.0,Cat_7,B
461263,Female,Yes,48,Yes,Artist,1.0,Low,1.0,Cat_4,A
463402,Male,No,19,No,Healthcare,7.0,Low,4.0,Cat_4,D
466855,Male,Yes,69,No,Entertainment,0.0,Low,5.0,Cat_3,A
466360,Male,No,25,No,Healthcare,0.0,Low,3.0,Cat_4,B
465785,Male,No,21,No,Healthcare,3.0,Low,7.0,Cat_4,D
464582,Female,Yes,63,Yes,Marketing,0.0,Low,2.0,Cat_6,D
463628,Female,No,30,Yes,Artist,9.0,Low,1.0,Cat_6,A
461180,Male,No,28,No,Entertainment,0.0,Low,3.0,Cat_3,D
467070,Male,Yes,40,No,Executive,5.0,Low,4.0,Cat_6,D
461722,Male,No,27,No,Marketing,1.0,Low,3.0,Cat_6,B
461758,Male,No,33,Yes,Healthcare,8.0,Low,,Cat_3,D
461986,Male,No,31,Yes,Entertainment,14.0,Low,4.0,Cat_6,B
465948,Female,Yes,46,Yes,Artist,1.0,Average,2.0,Cat_6,B
466988,Female,No,72,Yes,Artist,0.0,Low,,Cat_6,B
461594,Female,Yes,59,Yes,Artist,,Average,2.0,Cat_6,C
465674,Female,No,39,Yes,Entertainment,1.0,Low,2.0,Cat_4,A
459470,Male,No,29,Yes,Healthcare,9.0,Low,6.0,Cat_6,D
461288,Male,No,26,Yes,Doctor,1.0,Low,4.0,Cat_6,C
459550,Male,No,19,No,Healthcare,8.0,Low,5.0,Cat_4,D
460409,Female,No,43,Yes,Artist,8.0,Average,4.0,Cat_6,D
459209,Female,No,21,No,Entertainment,1.0,Low,4.0,Cat_6,C
461372,Male,No,27,Yes,Artist,3.0,Average,1.0,Cat_4,A
463332,Female,Yes,38,Yes,Engineer,1.0,High,2.0,Cat_6,C
464038,Male,Yes,40,Yes,Artist,1.0,High,2.0,Cat_6,A
463040,Male,Yes,75,No,Lawyer,1.0,High,2.0,Cat_6,B
466239,Male,Yes,69,Yes,Executive,0.0,Low,2.0,Cat_4,B
466515,Male,Yes,52,No,Executive,9.0,Low,4.0,Cat_3,A
467177,Male,No,69,Yes,Marketing,8.0,Low,,Cat_6,A
461716,Female,Yes,56,Yes,Lawyer,5.0,High,9.0,Cat_6,C
460473,Male,Yes,58,Yes,Artist,0.0,Average,2.0,Cat_4,B
459688,Male,No,52,Yes,Artist,3.0,Low,1.0,Cat_5,B
464274,Female,Yes,56,Yes,Artist,1.0,Average,5.0,Cat_6,C
467770,Female,Yes,48,Yes,Artist,9.0,High,4.0,Cat_3,C
465305,Male,Yes,66,No,Executive,1.0,Low,2.0,Cat_6,D
463713,Male,No,30,No,Engineer,9.0,Low,3.0,Cat_4,D
467186,Male,Yes,38,Yes,Entertainment,2.0,Average,3.0,Cat_3,B
461692,Female,Yes,87,Yes,Artist,0.0,Low,1.0,Cat_6,A
462117,Male,No,32,Yes,Entertainment,1.0,Low,2.0,Cat_6,D
459717,Male,Yes,49,Yes,Artist,1.0,Average,3.0,Cat_6,C
461651,Female,Yes,63,Yes,Artist,1.0,Average,3.0,Cat_6,C
460281,Female,No,29,Yes,Doctor,10.0,Low,5.0,Cat_6,D
462153,Male,Yes,59,No,Artist,0.0,Average,1.0,Cat_6,B
459195,Female,Yes,58,Yes,Artist,1.0,Average,2.0,Cat_6,C
463655,Male,Yes,39,Yes,Artist,13.0,Low,2.0,Cat_6,B
461749,Female,No,22,No,Healthcare,0.0,Low,5.0,Cat_6,D
460153,Male,No,35,Yes,Entertainment,8.0,Low,5.0,Cat_6,C
461929,Male,Yes,65,Yes,Entertainment,0.0,Low,1.0,Cat_6,A
461901,Male,No,30,Yes,Artist,5.0,Low,4.0,Cat_6,C
459386,Male,Yes,70,No,Lawyer,0.0,Average,2.0,Cat_1,B
459573,Male,Yes,70,No,Lawyer,,Low,1.0,Cat_6,A
466500,Female,Yes,48,Yes,Artist,3.0,High,3.0,Cat_4,B
463335,Male,No,27,Yes,Doctor,,Low,1.0,Cat_4,A
464000,Female,No,32,No,Healthcare,0.0,Low,5.0,Cat_7,C
462773,Female,Yes,40,Yes,Artist,4.0,Average,5.0,Cat_6,B
463883,Male,No,30,No,Healthcare,0.0,Low,2.0,Cat_4,B
460676,Female,Yes,51,Yes,Marketing,9.0,Average,1.0,Cat_3,A
467928,Male,Yes,35,Yes,Artist,2.0,Average,2.0,Cat_5,C
461987,Female,Yes,43,No,Engineer,1.0,Average,2.0,Cat_6,B
462842,Male,No,25,No,Homemaker,6.0,Low,4.0,Cat_2,D
462334,Male,No,47,Yes,Artist,9.0,Low,2.0,Cat_6,B
460077,Female,No,32,Yes,Artist,,Low,1.0,Cat_6,A
460387,Female,No,35,No,Entertainment,4.0,Low,2.0,Cat_6,D
461756,Female,Yes,35,Yes,Engineer,0.0,Average,2.0,Cat_4,C
464398,Female,Yes,48,No,Marketing,0.0,Low,5.0,Cat_6,D
460026,Male,No,24,No,Engineer,7.0,Low,1.0,Cat_6,D
466703,Female,Yes,46,Yes,Homemaker,0.0,Average,,Cat_6,C
459041,Male,No,62,Yes,Artist,8.0,Low,1.0,Cat_6,D
467297,Female,Yes,53,Yes,Artist,1.0,Low,3.0,Cat_6,C
461250,Female,Yes,47,Yes,Lawyer,2.0,High,4.0,Cat_3,D
465088,Male,Yes,48,Yes,Executive,9.0,High,4.0,Cat_6,B
465220,Male,Yes,61,No,Engineer,0.0,High,2.0,Cat_1,B
466182,Female,No,41,Yes,Artist,2.0,Low,1.0,Cat_6,C
461761,Female,No,27,Yes,Healthcare,0.0,Low,8.0,Cat_6,C
463704,Male,No,45,Yes,Artist,1.0,Low,2.0,Cat_6,A
465492,Male,Yes,61,Yes,Entertainment,1.0,Low,1.0,Cat_2,A
467171,Female,No,30,No,Doctor,1.0,Low,2.0,Cat_6,C
462219,Male,Yes,59,No,Executive,0.0,Low,5.0,Cat_4,B
463069,Male,No,29,Yes,Artist,7.0,Low,1.0,Cat_6,B
462320,Female,Yes,51,Yes,Artist,0.0,Average,2.0,Cat_2,C
460861,Male,No,21,No,Healthcare,1.0,Low,3.0,Cat_3,D
467463,Female,Yes,39,Yes,Artist,8.0,Average,3.0,Cat_6,B
462546,Female,No,21,No,Executive,8.0,Low,,Cat_2,D
462450,Male,No,19,No,Healthcare,0.0,Low,,Cat_6,D
466846,Male,Yes,18,No,Healthcare,2.0,Low,4.0,Cat_2,D
462789,Female,No,19,No,Healthcare,,Low,6.0,Cat_7,D
467705,Male,Yes,33,Yes,Artist,,Low,2.0,Cat_6,A
466651,Male,No,40,No,Entertainment,5.0,Low,1.0,Cat_3,A
463971,Female,Yes,57,Yes,Artist,0.0,Average,4.0,Cat_6,C
467929,Female,Yes,42,Yes,Artist,1.0,Average,2.0,Cat_6,C
462140,Female,Yes,67,No,Engineer,,Average,4.0,Cat_4,A
467404,Male,Yes,52,Yes,Healthcare,4.0,Low,1.0,Cat_6,C
460828,Male,No,51,No,Engineer,1.0,Low,1.0,Cat_6,A
466952,Male,Yes,60,Yes,Artist,0.0,Average,2.0,Cat_6,C
461247,Female,Yes,49,Yes,Artist,4.0,Low,1.0,Cat_6,A
464797,Female,Yes,38,No,Engineer,9.0,Average,4.0,Cat_4,A
465855,Male,No,42,Yes,Artist,1.0,Low,1.0,Cat_2,A
461475,Male,Yes,51,Yes,Doctor,1.0,Average,3.0,Cat_1,C
461755,Male,Yes,29,No,Artist,1.0,Low,3.0,Cat_2,A
461694,Male,Yes,33,Yes,Doctor,0.0,Low,4.0,Cat_4,D
467617,Male,Yes,82,Yes,Lawyer,1.0,Low,1.0,Cat_6,A
466495,Female,Yes,78,Yes,Lawyer,1.0,High,2.0,Cat_6,B
466275,Male,Yes,84,No,Lawyer,,Low,,Cat_6,D
460615,Female,No,25,Yes,Artist,,Low,,Cat_3,C
467041,Female,No,57,Yes,Artist,1.0,Average,4.0,Cat_6,C
467426,Female,Yes,88,No,Lawyer,,Low,,Cat_6,B
459588,Male,Yes,52,Yes,Artist,1.0,High,1.0,Cat_6,A
459220,Female,Yes,77,Yes,Lawyer,1.0,High,2.0,Cat_6,A
463722,Male,Yes,55,Yes,Executive,9.0,High,2.0,Cat_6,C
464215,Female,No,72,No,Marketing,1.0,Low,2.0,Cat_6,D
461169,Male,No,39,No,Entertainment,9.0,Low,2.0,Cat_3,D
464101,Male,Yes,62,Yes,Entertainment,9.0,Average,2.0,Cat_6,C
461617,Male,No,45,Yes,Artist,0.0,Low,2.0,Cat_6,A
461989,Female,,59,Yes,Engineer,0.0,Average,4.0,Cat_2,C
466887,Male,Yes,36,Yes,Entertainment,1.0,Low,3.0,Cat_4,A
460308,Female,No,32,Yes,Doctor,7.0,Low,,Cat_2,A
463688,Female,No,52,Yes,Doctor,1.0,Low,1.0,Cat_4,B
464937,Male,Yes,50,Yes,Artist,0.0,Low,2.0,Cat_4,D
462163,Female,Yes,27,Yes,Artist,4.0,Average,2.0,Cat_3,C
464641,Female,Yes,65,Yes,Lawyer,2.0,Low,6.0,Cat_1,D
460005,Male,No,43,Yes,Engineer,0.0,Low,1.0,Cat_3,A
461387,Female,No,22,No,Healthcare,5.0,Low,3.0,Cat_2,D
464929,Male,Yes,69,No,Doctor,0.0,Average,3.0,Cat_4,B
466348,Male,No,53,Yes,Entertainment,1.0,Low,2.0,Cat_6,C
463637,Female,No,30,Yes,Healthcare,,Low,5.0,Cat_2,A
460534,Male,Yes,36,Yes,Artist,0.0,Low,4.0,Cat_6,B
464514,Male,Yes,42,Yes,Homemaker,0.0,Average,3.0,Cat_7,A
462675,Male,Yes,56,Yes,Artist,,Low,4.0,Cat_3,A
460058,Male,Yes,46,Yes,Artist,0.0,Low,1.0,Cat_4,B
466579,Male,No,21,No,Marketing,0.0,Low,5.0,Cat_1,D
464552,Female,Yes,38,Yes,Artist,1.0,Average,3.0,Cat_4,C
466668,Female,Yes,49,Yes,Engineer,0.0,Low,1.0,Cat_2,B
465491,Female,No,36,Yes,Artist,0.0,Low,3.0,Cat_6,B
465910,Male,Yes,38,No,Artist,10.0,Average,4.0,Cat_7,A
465768,Female,No,37,Yes,Artist,7.0,High,4.0,Cat_4,A
464140,Female,Yes,83,Yes,Doctor,1.0,High,2.0,Cat_7,B
463216,Male,No,30,Yes,Executive,8.0,Low,1.0,Cat_6,A
467170,Male,Yes,35,Yes,Artist,8.0,Low,4.0,Cat_7,A
462501,Male,Yes,63,Yes,Artist,1.0,Average,,Cat_6,C
461116,Male,Yes,30,No,Executive,4.0,High,4.0,Cat_3,D
461114,Male,Yes,45,Yes,Artist,1.0,Average,4.0,Cat_3,C
466533,Female,No,51,Yes,Entertainment,1.0,Low,1.0,Cat_7,A
466557,Female,No,21,No,Healthcare,7.0,Low,,Cat_6,D
465146,Male,Yes,58,Yes,Engineer,9.0,Low,1.0,Cat_6,B
461774,Female,Yes,81,Yes,Lawyer,1.0,High,3.0,Cat_6,B
466660,Male,No,22,No,Healthcare,1.0,Low,4.0,Cat_6,D
459425,Female,Yes,87,Yes,Lawyer,0.0,Low,2.0,Cat_6,A
466068,Female,No,52,Yes,Artist,2.0,High,1.0,Cat_6,C
465669,Female,Yes,37,No,Entertainment,2.0,Average,4.0,Cat_4,A
464126,Female,No,55,Yes,Marketing,3.0,Low,1.0,Cat_6,B
465767,Male,No,28,No,Healthcare,0.0,Low,5.0,Cat_4,B
462168,Male,Yes,37,Yes,Executive,1.0,High,3.0,Cat_6,B
460738,Female,Yes,49,No,Engineer,1.0,Low,,Cat_7,A
465772,Female,Yes,53,Yes,Marketing,0.0,Low,4.0,Cat_2,B
462847,Female,No,30,Yes,Doctor,,Low,7.0,Cat_5,C
462736,Female,Yes,28,No,Engineer,6.0,Low,3.0,Cat_6,A
462459,Male,No,30,Yes,Artist,2.0,Low,2.0,Cat_6,A
461314,Male,Yes,46,Yes,Artist,1.0,Average,3.0,Cat_6,C
464218,Female,Yes,89,No,Lawyer,1.0,High,2.0,Cat_6,A
462706,Male,Yes,45,Yes,Artist,0.0,Low,1.0,Cat_6,C
460841,Female,No,61,Yes,Marketing,1.0,Low,1.0,Cat_6,D
461125,Male,Yes,51,Yes,Homemaker,1.0,Average,,Cat_4,A
459676,Male,No,30,Yes,Artist,,Low,2.0,Cat_6,A
462980,Male,No,28,Yes,Entertainment,1.0,Low,5.0,Cat_6,C
466465,Male,Yes,43,Yes,Engineer,5.0,High,2.0,Cat_3,A
465270,Female,Yes,43,Yes,Artist,0.0,Average,4.0,Cat_6,C
463712,Female,Yes,38,Yes,Doctor,1.0,Average,2.0,Cat_6,C
460689,Male,Yes,41,,Executive,6.0,High,2.0,Cat_3,A
467234,Female,No,30,No,Entertainment,0.0,Low,4.0,Cat_6,D
466648,Male,Yes,36,Yes,Executive,6.0,High,2.0,Cat_6,C
461010,Male,Yes,39,Yes,Entertainment,1.0,Average,3.0,Cat_3,A
467941,Female,No,27,Yes,Doctor,1.0,Low,3.0,Cat_6,A
466815,Male,No,31,No,Healthcare,0.0,Low,5.0,Cat_4,C
462979,Male,No,18,No,Doctor,1.0,Low,2.0,Cat_6,D
463303,Female,Yes,49,Yes,Homemaker,2.0,Average,4.0,Cat_6,B
462698,Female,Yes,56,Yes,Entertainment,1.0,Average,2.0,Cat_6,A
467912,Male,Yes,61,Yes,Entertainment,1.0,Low,2.0,Cat_5,A
466621,Male,Yes,66,Yes,Lawyer,0.0,Low,1.0,Cat_6,C
464125,Male,Yes,40,No,Doctor,0.0,Low,2.0,Cat_3,D
462050,Male,No,19,No,Healthcare,4.0,Low,3.0,Cat_2,D
465791,Female,No,28,No,Healthcare,8.0,Low,4.0,Cat_3,C
461204,Female,Yes,86,Yes,Artist,,Low,4.0,,D
464542,Female,No,26,Yes,Healthcare,10.0,Low,1.0,Cat_3,D
461415,Male,No,48,Yes,Entertainment,0.0,Low,3.0,Cat_6,A
465167,Female,Yes,42,Yes,Artist,9.0,Average,3.0,Cat_3,C
460731,Female,No,29,Yes,Artist,1.0,Average,3.0,Cat_6,C
462643,Female,Yes,38,Yes,Engineer,,Average,3.0,Cat_4,A
462580,Female,No,39,Yes,Artist,0.0,Low,1.0,Cat_4,B
459972,Male,No,35,Yes,Artist,5.0,Low,2.0,Cat_6,A
466666,Female,No,32,Yes,Healthcare,0.0,Low,2.0,Cat_6,A
467490,Male,Yes,59,No,Executive,7.0,Average,5.0,Cat_6,B
464246,Female,Yes,59,Yes,Artist,0.0,Average,2.0,Cat_6,C
467544,Male,No,56,No,Artist,0.0,Low,2.0,,C
465006,Male,No,39,Yes,Entertainment,5.0,Low,1.0,Cat_6,A
465808,Male,Yes,41,Yes,Artist,0.0,Average,3.0,Cat_3,D
464895,Male,No,19,No,Doctor,1.0,Low,5.0,Cat_4,C
459774,Male,Yes,56,Yes,Artist,0.0,Low,1.0,Cat_6,D
464272,Male,No,28,Yes,Marketing,9.0,Low,2.0,Cat_6,A
467684,Male,No,40,Yes,Healthcare,8.0,Low,3.0,Cat_2,D
462341,Male,Yes,61,Yes,Artist,2.0,Average,2.0,Cat_6,C
460484,Female,No,23,No,Healthcare,4.0,Low,7.0,Cat_3,D
460516,Female,,85,Yes,Lawyer,0.0,High,1.0,Cat_3,C
464572,Female,Yes,47,Yes,Marketing,1.0,Low,1.0,Cat_6,D
462484,Male,Yes,67,Yes,Artist,0.0,Low,1.0,Cat_6,D
464625,Female,No,48,Yes,Artist,0.0,Low,2.0,Cat_6,B
464718,Male,No,25,No,Healthcare,0.0,Low,2.0,Cat_3,B
461050,Male,Yes,47,Yes,,1.0,High,3.0,Cat_6,B
463411,Male,Yes,42,Yes,Entertainment,,Average,2.0,Cat_5,C
467011,Female,Yes,75,Yes,Lawyer,,High,2.0,Cat_6,B
464313,Male,Yes,30,No,Homemaker,1.0,Low,3.0,Cat_3,D
465291,Female,Yes,45,Yes,Artist,5.0,Average,3.0,Cat_5,C
467116,Male,Yes,73,Yes,Executive,1.0,High,2.0,Cat_6,B
465519,Female,Yes,73,No,Artist,1.0,High,2.0,Cat_6,A
460291,Female,Yes,37,Yes,Artist,6.0,Low,2.0,Cat_6,B
465089,Male,Yes,71,No,Executive,0.0,High,4.0,Cat_6,C
459048,Female,Yes,18,No,Healthcare,0.0,High,5.0,Cat_6,D
462455,Male,No,20,No,Healthcare,1.0,Low,5.0,Cat_2,D
464893,Male,Yes,43,Yes,Artist,0.0,Low,2.0,Cat_4,B
463503,Male,Yes,33,Yes,Entertainment,1.0,Low,2.0,Cat_7,A
467143,Female,No,53,No,Lawyer,1.0,Low,3.0,Cat_6,D
459039,Male,Yes,45,Yes,Artist,1.0,Average,2.0,Cat_6,C
463851,Female,No,45,Yes,Artist,4.0,Average,4.0,Cat_2,C
459038,Female,No,18,No,Healthcare,1.0,Low,4.0,Cat_6,D
463652,Female,Yes,28,Yes,Artist,,Low,1.0,Cat_6,D
464319,Female,No,33,No,Doctor,0.0,Low,1.0,Cat_6,A
459504,Male,No,77,No,Lawyer,1.0,High,2.0,Cat_5,A
467165,Female,No,25,No,Homemaker,,Low,1.0,Cat_6,D
465596,Male,,36,Yes,Healthcare,8.0,Average,2.0,Cat_4,B
462680,Male,Yes,42,Yes,Doctor,,Average,4.0,Cat_6,C
465318,Male,No,21,No,Doctor,6.0,Low,6.0,Cat_7,C
467407,Male,No,27,Yes,Artist,7.0,Low,3.0,Cat_6,D
464891,Male,No,42,Yes,Entertainment,1.0,Low,3.0,Cat_4,A
462642,Male,Yes,40,No,Executive,,Average,7.0,Cat_4,D
459311,Male,No,29,Yes,Executive,0.0,Low,5.0,Cat_6,C
466985,Female,Yes,45,No,Engineer,0.0,Average,7.0,Cat_7,A
467015,Male,Yes,49,Yes,Artist,0.0,Average,2.0,Cat_6,C
461048,Male,Yes,33,Yes,Doctor,10.0,Average,2.0,Cat_2,D
467698,Female,Yes,40,No,Artist,3.0,Average,,Cat_5,A
464674,Male,Yes,50,No,Artist,1.0,Average,5.0,Cat_4,B
467320,Female,No,21,No,Healthcare,0.0,Low,4.0,Cat_5,D
462233,Female,No,18,No,Healthcare,1.0,Low,7.0,Cat_4,D
462310,Male,No,64,Yes,Artist,5.0,Average,4.0,Cat_6,C
461624,Female,Yes,41,Yes,Artist,1.0,Average,,Cat_2,B
460681,Female,No,36,Yes,Homemaker,6.0,Average,1.0,Cat_3,B
463877,Male,Yes,42,No,Entertainment,0.0,Average,4.0,Cat_4,A
461449,Female,Yes,38,Yes,Artist,5.0,Average,3.0,Cat_4,B
465124,Female,Yes,29,Yes,Healthcare,6.0,Average,2.0,Cat_6,A
463127,Male,Yes,84,No,Executive,,High,2.0,Cat_6,D
463545,Female,No,31,Yes,Entertainment,0.0,Low,2.0,Cat_4,D
461715,Male,Yes,43,Yes,Entertainment,0.0,Low,5.0,Cat_2,A
462677,Female,No,43,Yes,Artist,2.0,Low,4.0,Cat_6,B
464096,Female,No,31,No,Healthcare,1.0,Low,5.0,Cat_4,C
467670,Male,No,25,No,Engineer,,Low,3.0,Cat_6,A
467699,Female,Yes,32,Yes,Doctor,0.0,Average,2.0,Cat_4,C
463304,Female,No,41,Yes,Doctor,0.0,Low,1.0,Cat_4,A
462561,Female,Yes,48,No,Artist,4.0,Average,2.0,Cat_6,C
459104,Male,No,22,No,Healthcare,0.0,Low,,Cat_6,D
465992,Male,Yes,53,Yes,Entertainment,1.0,Low,3.0,Cat_6,A
465490,Female,Yes,35,Yes,Artist,0.0,High,5.0,Cat_4,C
463011,Female,Yes,81,Yes,Homemaker,0.0,Average,2.0,Cat_6,B
464685,Male,No,35,No,Engineer,3.0,Low,4.0,Cat_4,D
467305,Female,Yes,38,Yes,Homemaker,8.0,Average,3.0,Cat_6,B
463154,Female,Yes,32,No,Artist,1.0,Low,4.0,Cat_6,D
462967,Male,Yes,47,No,Entertainment,4.0,Average,3.0,Cat_6,B
464067,Female,No,28,Yes,Entertainment,0.0,Low,4.0,Cat_5,B
461187,Male,No,29,No,Lawyer,9.0,Low,4.0,Cat_3,D
462005,Male,Yes,39,Yes,Artist,0.0,Average,2.0,Cat_2,C
459108,Male,No,23,No,Healthcare,,Low,5.0,Cat_6,D
463954,Male,Yes,22,No,Entertainment,1.0,Average,3.0,Cat_4,D
466308,Male,No,33,Yes,Healthcare,0.0,Low,2.0,Cat_6,C
462604,Female,Yes,38,No,Doctor,1.0,Average,3.0,Cat_4,A
462018,Male,No,22,No,Healthcare,8.0,Low,5.0,Cat_5,D
464478,Female,Yes,75,No,Lawyer,0.0,High,2.0,Cat_6,B
460943,Male,Yes,50,Yes,Entertainment,1.0,Average,4.0,Cat_6,B
461363,Male,No,45,Yes,Executive,0.0,Low,1.0,Cat_6,A
466194,Male,Yes,89,No,Engineer,0.0,Low,1.0,Cat_6,A
462906,Female,No,31,No,Healthcare,0.0,Low,4.0,Cat_6,D
464594,Male,Yes,46,Yes,Artist,1.0,Low,1.0,Cat_2,D
463310,Male,Yes,60,Yes,Entertainment,0.0,Low,2.0,Cat_1,A
466051,Male,No,25,Yes,Executive,3.0,Low,1.0,Cat_2,A
464525,Male,No,33,Yes,Entertainment,9.0,Low,2.0,Cat_6,D
465786,Female,No,19,No,Doctor,0.0,Low,3.0,Cat_7,D
464094,Male,Yes,53,Yes,Executive,1.0,High,4.0,Cat_6,B
463141,Female,Yes,60,Yes,Artist,,Low,1.0,Cat_3,A
465273,Female,No,35,Yes,Healthcare,9.0,Low,2.0,Cat_2,D
464177,Male,No,25,Yes,Healthcare,1.0,Low,3.0,Cat_6,D
460172,Male,Yes,47,Yes,Artist,1.0,Average,3.0,Cat_6,C
467402,Female,No,28,Yes,Artist,5.0,Average,4.0,Cat_7,D
465234,Male,Yes,68,Yes,Artist,0.0,Average,1.0,Cat_6,C
462188,Female,Yes,53,No,Engineer,0.0,Average,4.0,Cat_4,B
467565,Male,No,60,Yes,Artist,0.0,Low,3.0,Cat_6,C
466472,Male,No,38,Yes,Homemaker,4.0,Low,1.0,Cat_2,B
465458,Female,Yes,84,Yes,Artist,1.0,High,2.0,Cat_6,A
459399,Female,No,20,No,Doctor,1.0,Low,2.0,Cat_6,D
462657,Male,Yes,35,Yes,Executive,1.0,Average,2.0,Cat_6,A
461762,Female,Yes,63,Yes,Lawyer,0.0,High,2.0,Cat_6,C
464265,Male,No,56,Yes,Entertainment,1.0,Low,2.0,Cat_6,C
461036,Female,Yes,21,No,Healthcare,1.0,Low,3.0,Cat_3,D
465165,Male,No,61,Yes,Artist,0.0,Low,1.0,Cat_6,B
459598,Male,Yes,40,No,Artist,,Average,2.0,Cat_4,A
467546,Female,No,28,No,Healthcare,1.0,Low,4.0,Cat_5,B
465493,Female,No,26,No,Artist,0.0,Low,3.0,Cat_4,A
466671,Female,,33,No,Healthcare,2.0,Low,3.0,Cat_2,C
464889,Female,Yes,41,No,Executive,1.0,Low,7.0,Cat_4,D
463760,Female,No,27,No,Doctor,1.0,High,,,A
462568,Male,Yes,51,Yes,Doctor,,Low,3.0,Cat_6,A
465814,Female,Yes,50,No,Artist,0.0,High,5.0,Cat_4,B
465711,Male,Yes,51,Yes,Artist,0.0,Average,,Cat_6,C
466693,Male,No,23,No,Healthcare,0.0,Low,2.0,Cat_6,D
460800,Male,No,52,Yes,Artist,1.0,Low,3.0,Cat_3,B
465882,Male,No,35,Yes,Artist,0.0,Low,1.0,Cat_6,B
466714,Male,Yes,66,Yes,Executive,0.0,High,2.0,Cat_6,C
462635,Male,Yes,42,No,Entertainment,5.0,Average,4.0,Cat_4,A
460797,Male,Yes,47,Yes,Artist,4.0,Low,1.0,Cat_3,A
466779,Male,No,22,No,,2.0,Low,2.0,Cat_3,D
466641,Male,No,20,No,Healthcare,1.0,Low,4.0,Cat_6,D
466492,Female,Yes,85,Yes,Lawyer,0.0,High,2.0,Cat_6,A
466323,Male,No,28,No,Doctor,4.0,Low,1.0,Cat_3,B
467558,Male,Yes,50,Yes,Doctor,0.0,Average,8.0,Cat_6,C
466224,Female,No,38,Yes,Healthcare,0.0,Low,1.0,Cat_2,C
465361,Male,No,25,No,Healthcare,0.0,Low,4.0,Cat_3,C
463792,Female,No,38,No,Engineer,,Low,1.0,Cat_6,B
459602,Female,Yes,86,No,Lawyer,,Average,1.0,Cat_6,D
467611,Male,No,39,Yes,Executive,9.0,High,1.0,Cat_6,A
462752,Female,No,26,No,Healthcare,,Low,1.0,Cat_6,D
459675,Female,No,18,No,Healthcare,3.0,Low,4.0,Cat_6,D
463442,Male,Yes,42,Yes,Executive,1.0,Low,2.0,Cat_6,D
459743,Female,Yes,50,Yes,Artist,9.0,Average,4.0,Cat_6,A
465905,Female,No,32,Yes,Artist,9.0,Low,1.0,Cat_6,A
467626,Male,Yes,31,Yes,Entertainment,8.0,Average,2.0,Cat_6,B
464699,Male,No,29,No,Doctor,1.0,Low,5.0,Cat_4,D
464083,Male,Yes,65,No,Lawyer,0.0,High,2.0,Cat_6,C
462243,Male,Yes,42,No,Executive,1.0,Low,4.0,Cat_4,A
466043,Female,Yes,46,Yes,Artist,1.0,Average,4.0,Cat_6,B
